feature_temperature,feature_relative_humidity,feature_absolute_humidity,feature_hour_sin,feature_hour_cos,feature_dayofweek_sin,feature_dayofweek_cos,intermediate_sensor_co,intermediate_sensor_nmhc,intermediate_sensor_nox,intermediate_sensor_no2,intermediate_sensor_o3,target_co,target_benzene,target_nox,target_no2,split
25.5,34.8,1.1152,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1217.0,1175.0,621.0,1644.0,1451.0,3.1,15.8,335.0,148.0,train
26.4,28.5,0.9658,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1104.0,1099.0,698.0,1483.0,1147.0,2.4,13.5,290.0,129.0,train
27.7,25.1,0.9158,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1143.0,1176.0,677.0,1551.0,1108.0,2.8,15.9,312.0,148.0,train
28.6,23.2,0.8917,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1205.0,1295.0,626.0,1613.0,1267.0,3.6,19.9,440.0,184.0,train
27.2,26.3,0.9317,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1276.0,1340.0,597.0,1677.0,1303.0,4.0,21.6,450.0,188.0,train
25.3,33.0,1.0473,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1440.0,1573.0,491.0,1997.0,1643.0,5.6,31.0,578.0,204.0,train
23.2,36.9,1.0346,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1467.0,1643.0,467.0,2088.0,1749.0,6.3,34.1,615.0,201.0,train
21.6,43.3,1.1019,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1339.0,1373.0,541.0,1797.0,1585.0,4.7,22.8,536.0,165.0,train
21.1,44.8,1.1088,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1108.0,1061.0,685.0,1454.0,1315.0,1.9,12.3,238.0,133.0,train
19.7,49.3,1.1148,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1116.0,1012.0,699.0,1445.0,1290.0,1.9,10.9,249.0,125.0,train
20.3,47.8,1.1281,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,981.0,860.0,812.0,1298.0,1059.0,1.2,7.1,150.0,101.0,train
19.4,50.3,1.1201,0.0,1.0,0.43388373911755823,-0.900968867902419,947.0,798.0,869.0,1276.0,943.0,0.9,5.7,108.0,79.0,train
18.3,53.1,1.1056,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,939.0,776.0,879.0,1259.0,913.0,,5.3,,,train
17.5,56.1,1.1103,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,862.0,644.0,1030.0,1173.0,720.0,,2.9,,,train
19.2,50.3,1.1087,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,827.0,577.0,1138.0,1143.0,640.0,,1.9,,,train
16.6,59.6,1.117,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,879.0,611.0,1036.0,1189.0,779.0,,2.4,,,train
17.5,57.1,1.1311,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,911.0,710.0,932.0,1226.0,850.0,,4.0,,,train
17.6,57.6,1.1471,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1051.0,901.0,778.0,1379.0,1020.0,,8.1,,,train
18.0,57.0,1.1665,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1496.0,1425.0,520.0,1946.0,1605.0,,24.8,,,train
18.5,55.9,1.1779,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1610.0,1692.0,436.0,2197.0,1866.0,,36.3,,,train
18.6,57.2,1.2146,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1428.0,1321.0,544.0,1779.0,1621.0,,20.9,,,train
20.2,53.0,1.2407,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1459.0,1356.0,525.0,1795.0,1712.0,,22.2,,,train
21.3,50.1,1.2539,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1486.0,1390.0,504.0,1835.0,1770.0,,23.5,,,train
24.6,42.8,1.3053,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1158.0,1008.0,695.0,1489.0,1175.0,1.7,10.8,,,train
24.6,44.1,1.3477,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1200.0,1021.0,678.0,1510.0,1157.0,1.7,11.2,223.0,101.0,train
25.6,43.4,1.4049,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1290.0,1151.0,613.0,1638.0,1219.0,2.2,15.1,267.0,113.0,train
26.1,42.6,1.4172,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1366.0,1223.0,578.0,1744.0,1288.0,2.8,17.4,308.0,121.0,train
25.8,44.8,1.4644,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1505.0,1388.0,516.0,1978.0,1503.0,3.9,23.4,422.0,146.0,train
25.4,47.9,1.5346,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1728.0,1683.0,419.0,2365.0,1861.0,6.5,35.9,623.0,188.0,train
24.6,50.0,1.5241,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1673.0,1643.0,436.0,2259.0,1781.0,6.3,34.0,572.0,182.0,train
23.6,54.4,1.5687,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1636.0,1553.0,449.0,2130.0,1745.0,5.7,30.1,514.0,166.0,train
22.6,59.5,1.6155,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1468.0,1296.0,529.0,1854.0,1590.0,4.4,20.0,414.0,142.0,train
22.1,61.3,1.6133,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1180.0,997.0,677.0,1549.0,1127.0,1.6,10.5,143.0,84.0,train
22.1,61.3,1.6053,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1138.0,938.0,700.0,1500.0,1098.0,1.5,9.0,147.0,87.0,train
21.1,64.7,1.5956,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1192.0,1004.0,665.0,1577.0,1176.0,1.7,10.7,159.0,91.0,train
20.3,66.4,1.5591,0.0,1.0,-0.433883739117558,-0.9009688679024191,1176.0,993.0,659.0,1572.0,1178.0,1.9,10.4,206.0,91.0,train
19.4,69.3,1.5418,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1137.0,967.0,687.0,1557.0,1091.0,1.6,9.7,140.0,74.0,train
19.0,70.8,1.5417,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1035.0,851.0,764.0,1465.0,1002.0,1.3,6.9,132.0,69.0,train
20.2,65.8,1.5442,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,943.0,709.0,893.0,1348.0,876.0,0.8,4.0,,,train
19.8,67.2,1.5322,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,904.0,655.0,968.0,1326.0,824.0,0.6,3.0,81.0,54.0,train
19.0,70.3,1.5308,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,966.0,726.0,872.0,1371.0,892.0,0.7,4.3,120.0,60.0,train
18.8,71.8,1.5372,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1124.0,972.0,674.0,1568.0,1092.0,1.6,9.8,279.0,69.0,train
20.2,66.3,1.555,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1348.0,1217.0,559.0,1816.0,1413.0,2.9,17.2,392.0,91.0,train
20.8,64.3,1.563,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1499.0,1501.0,469.0,2130.0,1565.0,4.1,27.9,433.0,97.0,train
22.3,59.3,1.5705,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1427.0,1311.0,503.0,1900.0,1594.0,3.7,20.5,531.0,114.0,train
23.2,56.6,1.5929,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1473.0,1330.0,497.0,1908.0,1677.0,3.6,21.2,619.0,129.0,train
23.8,54.7,1.587,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1440.0,1294.0,506.0,1879.0,1616.0,3.4,19.9,522.0,137.0,train
23.5,56.2,1.6048,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1474.0,1326.0,485.0,1943.0,1610.0,3.7,21.1,505.0,134.0,train
23.9,54.4,1.5963,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1485.0,1359.0,477.0,2005.0,1614.0,4.1,22.3,465.0,132.0,train
,,,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,,,,,,3.2,,383.0,123.0,train
25.4,47.4,1.517,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1306.0,1079.0,603.0,1668.0,1286.0,2.4,12.9,278.0,105.0,train
26.4,45.4,1.54,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1464.0,1251.0,530.0,1853.0,1487.0,3.4,18.4,372.0,136.0,train
25.8,46.9,1.5375,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1629.0,1466.0,458.0,2130.0,1703.0,5.6,26.5,540.0,169.0,train
25.3,49.6,1.5805,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1629.0,1536.0,435.0,2205.0,1773.0,,29.4,,,train
24.2,54.3,1.6117,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1707.0,1637.0,411.0,2338.0,1848.0,,33.7,,,train
22.8,58.1,1.5951,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1424.0,1293.0,524.0,1902.0,1550.0,,19.9,,,train
21.5,63.2,1.5993,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1297.0,1100.0,598.0,1710.0,1350.0,,13.5,,,train
21.3,63.0,1.5798,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1214.0,1022.0,645.0,1592.0,1235.0,,11.2,,,train
20.8,64.1,1.554,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1160.0,944.0,686.0,1523.0,1162.0,,9.1,,,train
20.6,64.0,1.5346,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1232.0,1012.0,642.0,1595.0,1211.0,,10.9,,,train
20.6,63.4,1.519,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1134.0,914.0,699.0,1512.0,1097.0,,8.4,,,train
20.4,64.4,1.522,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1071.0,860.0,742.0,1500.0,1021.0,,7.1,,,train
21.3,61.0,1.529,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,968.0,730.0,858.0,1388.0,913.0,,4.3,,,train
20.5,64.0,1.5247,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,994.0,711.0,867.0,1384.0,909.0,,4.0,,,train
20.3,65.3,1.5321,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1046.0,804.0,774.0,1458.0,983.0,,5.8,,,train
20.1,65.9,1.5321,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1066.0,827.0,751.0,1479.0,1024.0,,6.3,,,train
20.2,65.6,1.5368,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1277.0,1061.0,612.0,1691.0,1243.0,,12.3,,,train
21.1,62.8,1.5481,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1290.0,1093.0,592.0,1677.0,1253.0,,13.3,,,train
22.5,57.5,1.5518,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1268.0,1066.0,608.0,1665.0,1240.0,,12.5,,,train
24.2,51.9,1.5426,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1243.0,997.0,648.0,1587.0,1155.0,,10.5,,,train
25.2,48.9,1.5437,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1300.0,1053.0,614.0,1650.0,1193.0,,12.1,,,train
25.8,47.8,1.5662,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1278.0,1053.0,630.0,1641.0,1153.0,,12.1,,,train
25.7,49.2,1.5988,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1249.0,1023.0,639.0,1640.0,1034.0,,11.2,,,train
25.8,49.6,1.6213,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1145.0,867.0,739.0,1499.0,870.0,,7.2,,,train
25.7,48.8,1.5913,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1199.0,928.0,704.0,1533.0,890.0,,8.7,,,train
26.5,45.9,1.5626,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1236.0,962.0,690.0,1589.0,946.0,,9.6,,,train
25.4,48.9,1.565,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1289.0,1037.0,638.0,1648.0,1033.0,,11.6,,,train
24.4,52.5,1.583,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1299.0,1072.0,617.0,1688.0,1107.0,,12.7,,,train
23.9,54.6,1.5936,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1506.0,1315.0,512.0,1954.0,1395.0,,20.7,,,train
22.9,57.9,1.5958,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1432.0,1234.0,553.0,1849.0,1342.0,,17.8,,,train
22.1,61.1,1.6012,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1193.0,1021.0,666.0,1633.0,1152.0,,11.2,,,train
20.8,65.6,1.5898,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1188.0,1007.0,668.0,1577.0,1128.0,,10.8,,,train
21.7,60.8,1.563,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1162.0,953.0,691.0,1526.0,1104.0,,9.4,,,train
21.1,62.8,1.5505,0.0,1.0,-0.7818314824680299,0.6234898018587334,1106.0,921.0,720.0,1506.0,1055.0,,8.5,,,train
20.7,63.2,1.524,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1037.0,836.0,788.0,1467.0,904.0,,6.5,,,train
21.2,61.5,1.5241,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,982.0,768.0,850.0,1416.0,835.0,,5.1,,,train
20.3,64.6,1.518,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,944.0,740.0,881.0,1412.0,781.0,,4.5,,,train
20.2,64.4,1.5035,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,929.0,703.0,908.0,1391.0,761.0,,3.9,,,train
20.1,65.3,1.5153,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,906.0,672.0,948.0,1377.0,742.0,,3.3,,,train
19.9,66.0,1.5141,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,907.0,665.0,972.0,1370.0,779.0,,3.2,,,train
19.8,66.4,1.5145,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1013.0,781.0,829.0,1469.0,894.0,,5.4,,,train
20.4,64.1,1.5178,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1055.0,795.0,800.0,1476.0,927.0,,5.6,,,train
21.6,60.8,1.5496,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1138.0,880.0,727.0,1538.0,1034.0,,7.5,,,train
23.5,54.5,1.5553,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1250.0,1003.0,647.0,1638.0,1217.0,,10.7,,,train
25.7,46.6,1.5105,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1165.0,916.0,711.0,1517.0,1093.0,,8.4,,,train
26.6,43.7,1.5031,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1229.0,1025.0,663.0,1588.0,1073.0,,11.3,,,train
27.4,41.8,1.5056,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1168.0,911.0,715.0,1517.0,969.0,,8.3,,,train
27.4,42.8,1.5344,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1092.0,814.0,794.0,1446.0,777.0,,6.0,,,train
27.1,43.3,1.5255,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1109.0,843.0,769.0,1458.0,743.0,,6.7,,,train
26.9,44.4,1.551,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1133.0,823.0,775.0,1449.0,777.0,,6.2,,,train
26.9,44.4,1.5538,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1192.0,887.0,716.0,1488.0,819.0,,7.7,,,train
24.7,51.9,1.5868,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1298.0,1015.0,647.0,1619.0,1056.0,,11.0,,,train
23.7,55.6,1.6074,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1524.0,1320.0,514.0,1925.0,1481.0,,20.8,,,train
22.7,59.6,1.6261,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1540.0,1336.0,498.0,1929.0,1590.0,,21.4,,,train
21.9,61.4,1.5946,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1190.0,992.0,654.0,1587.0,1211.0,,10.4,,,train
22.0,59.8,1.562,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1092.0,911.0,735.0,1506.0,1052.0,,8.3,,,train
20.5,64.9,1.5473,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1079.0,890.0,745.0,1522.0,1000.0,,7.8,,,train
19.8,66.9,1.5277,0.0,1.0,0.0,1.0,995.0,789.0,828.0,1432.0,874.0,,5.5,,,train
18.4,71.6,1.4997,0.25881904510252074,0.9659258262890683,0.0,1.0,960.0,772.0,838.0,1431.0,852.0,,5.2,,,train
18.9,68.6,1.4818,0.49999999999999994,0.8660254037844387,0.0,1.0,890.0,666.0,969.0,1323.0,728.0,,3.2,,,train
17.8,72.3,1.4546,0.7071067811865475,0.7071067811865476,0.0,1.0,860.0,632.0,1037.0,1322.0,713.0,,2.7,,,train
17.1,73.9,1.4262,0.8660254037844386,0.5000000000000001,0.0,1.0,860.0,652.0,997.0,1326.0,734.0,,3.0,,,train
17.7,70.3,1.4088,0.9659258262890683,0.25881904510252074,0.0,1.0,883.0,713.0,937.0,1351.0,777.0,,4.0,,,train
17.1,71.8,1.3936,1.0,6.123233995736766e-17,0.0,1.0,929.0,795.0,858.0,1373.0,815.0,,5.6,,,train
18.3,67.5,1.4044,0.9659258262890683,-0.25881904510252063,0.0,1.0,1100.0,1018.0,706.0,1573.0,1002.0,,11.1,,,train
18.5,67.0,1.4135,0.8660254037844387,-0.4999999999999998,0.0,1.0,1257.0,1299.0,550.0,1864.0,1302.0,,20.1,,,train
19.9,61.7,1.4193,0.7071067811865476,-0.7071067811865475,0.0,1.0,1402.0,1393.0,505.0,1967.0,1542.0,,23.6,,,train
22.9,52.6,1.4519,0.49999999999999994,-0.8660254037844387,0.0,1.0,1376.0,1324.0,527.0,1886.0,1571.0,,21.0,,,train
24.2,49.0,1.4586,0.258819045102521,-0.9659258262890682,0.0,1.0,1374.0,1346.0,519.0,1910.0,1614.0,,21.8,,,train
25.8,44.7,1.459,1.2246467991473532e-16,-1.0,0.0,1.0,1381.0,1355.0,516.0,1931.0,1583.0,,22.1,,,train
26.0,44.5,1.4731,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1282.0,1247.0,561.0,1829.0,1285.0,,18.2,,,train
27.1,40.2,1.4217,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1188.0,1124.0,625.0,1655.0,1094.0,,14.2,,,train
27.4,39.8,1.4318,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1227.0,1147.0,612.0,1707.0,1113.0,,14.9,,,train
28.9,36.3,1.4291,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1364.0,1328.0,528.0,1898.0,1395.0,,21.1,,,train
28.4,37.5,1.4251,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1531.0,1558.0,451.0,2181.0,1620.0,,30.3,,,train
26.0,43.9,1.4562,-1.0,-1.8369701987210297e-16,0.0,1.0,1694.0,1805.0,391.0,2523.0,1882.0,,41.6,,,train
24.3,49.6,1.486,-0.9659258262890684,0.2588190451025203,0.0,1.0,1723.0,1866.0,378.0,2612.0,2006.0,,44.7,,,train
23.3,53.0,1.4939,-0.8660254037844386,0.5000000000000001,0.0,1.0,1356.0,1331.0,520.0,1925.0,1643.0,,21.3,,,train
22.6,55.1,1.4899,-0.7071067811865477,0.7071067811865474,0.0,1.0,1084.0,979.0,699.0,1539.0,1239.0,,10.0,,,train
21.2,59.3,1.4787,-0.5000000000000004,0.8660254037844384,0.0,1.0,1039.0,936.0,731.0,1499.0,1121.0,,8.9,,,train
20.6,60.9,1.4642,-0.25881904510252157,0.9659258262890681,0.0,1.0,1011.0,875.0,787.0,1446.0,1012.0,,7.4,,,train
20.0,63.1,1.4592,0.0,1.0,0.7818314824680298,0.6234898018587336,968.0,831.0,810.0,1425.0,961.0,,6.4,,,train
19.7,63.4,1.4383,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,867.0,693.0,971.0,1335.0,825.0,,3.7,,,train
20.8,58.8,1.4305,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,820.0,620.0,1081.0,1270.0,703.0,,2.5,,,train
17.8,69.8,1.4058,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,826.0,631.0,1072.0,1280.0,752.0,,2.7,,,train
18.8,65.3,1.4023,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,835.0,620.0,1053.0,1260.0,741.0,,2.5,,,train
17.6,69.5,1.3889,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,887.0,717.0,955.0,1334.0,786.0,,4.1,,,train
17.4,69.7,1.3714,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,990.0,889.0,763.0,1450.0,952.0,,7.8,,,train
17.4,70.1,1.3783,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1511.0,1569.0,476.0,2195.0,1601.0,,30.8,,,train
18.5,65.5,1.3787,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1352.0,1465.0,491.0,1998.0,1621.0,,26.4,,,train
20.6,58.5,1.4054,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1337.0,1339.0,525.0,1870.0,1622.0,,21.6,,,train
23.9,48.7,1.4269,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1435.0,1373.0,513.0,1910.0,1759.0,,22.8,,,train
26.0,43.8,1.4499,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1377.0,1276.0,539.0,1790.0,1666.0,,19.3,,,train
28.6,37.3,1.4423,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1562.0,1559.0,453.0,2130.0,1918.0,,30.4,,,train
27.9,38.0,1.4029,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1358.0,1389.0,516.0,1886.0,1525.0,,23.4,,,train
28.4,37.6,1.4282,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1301.0,1212.0,575.0,1717.0,1332.0,,17.1,,,train
28.5,37.3,1.4329,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1255.0,1136.0,611.0,1675.0,1183.0,,14.6,,,train
30.8,31.8,1.3908,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1410.0,1340.0,533.0,1841.0,1414.0,,21.6,,,train
29.7,33.1,1.3546,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1578.0,1595.0,459.0,2181.0,1680.0,,31.9,,,train
27.0,40.2,1.4158,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1700.0,1782.0,401.0,2403.0,2004.0,,40.5,,,train
25.6,47.5,1.539,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1778.0,1805.0,380.0,2473.0,2094.0,,41.6,,,train
23.9,57.2,1.6774,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1539.0,1402.0,475.0,2018.0,1780.0,,23.9,,,train
22.7,60.8,1.6582,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1409.0,1304.0,500.0,1829.0,1640.0,,20.3,,,train
21.8,59.9,1.5492,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1231.0,1077.0,602.0,1580.0,1379.0,,12.8,,,train
22.4,58.3,1.561,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1092.0,928.0,688.0,1470.0,1139.0,,8.7,,,train
21.7,60.2,1.5442,0.0,1.0,0.9749279121818236,-0.22252093395631434,1036.0,850.0,760.0,1411.0,1001.0,,6.8,,,train
21.2,61.4,1.5258,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,984.0,780.0,810.0,1377.0,910.0,,5.3,,,train
19.3,68.4,1.513,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,950.0,743.0,841.0,1377.0,895.0,,4.6,,,train
19.8,65.1,1.49,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,889.0,665.0,943.0,1310.0,805.0,,3.2,,,train
20.0,62.9,1.4495,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,865.0,636.0,992.0,1285.0,761.0,,2.8,,,train
18.3,68.5,1.4291,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,917.0,686.0,933.0,1304.0,805.0,,3.6,,,train
18.1,68.5,1.4067,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,997.0,823.0,804.0,1395.0,894.0,,6.2,,,train
17.6,70.5,1.4057,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1433.0,1409.0,506.0,1972.0,1439.0,,24.2,,,train
