feature_ambient_temperature,feature_exhaust_vacuum,feature_relative_humidity,intermediate_ambient_pressure,target_net_hourly_electrical_energy,ID_row
20.06,56.53,75.16,1020.38,455.99,5247
13.16,43.41,79.47,1016.43,465.6,5248
24.01,65.46,43.02,1014.17,443.81,5249
9.78,40.03,92.11,1017.33,480.59,5250
16.85,42.24,66.01,1017.43,472.63,5251
15.12,39.16,76.99,1006.55,463.78,5252
24.45,66.49,58.15,1014.24,449.22,5253
9.14,42.44,92.03,1014.48,481.46,5254
26.02,68.67,75.19,1006.73,440.12,5255
21.46,51.61,76.41,1010.91,457.28,5256
13.18,40.24,86.71,1016.81,469.35,5257
5.79,38.68,70.46,1017.19,487.4,5258
13.56,49.83,89.86,1007.01,466.33,5259
11.95,42.07,84.73,1018.52,467.91,5260
9.15,44.03,81.67,1012.45,474.26,5261
28.96,66.54,56.33,1002.54,429.48,5262
21.23,50.59,69.26,1017.42,453.95,5263
10.73,40.35,89.65,1012.27,477.23,5264
6.1,39.33,95.34,1010.4,491.37,5265
25.5,63.91,75.22,1009.4,444.26,5266
29.1,76.2,60.22,1006.28,435.97,5267
22.58,58.12,80.59,1014.88,448.32,5268
19.53,66.54,81.46,1013.72,451.19,5269
20.07,51.3,94.62,1011.9,450.46,5270
24.96,77.54,80.6,1008.25,433.4,5271
21.08,63.13,98.0,1013.53,443.51,5272
12.54,43.69,83.59,1017.26,470.04,5273
6.64,35.19,76.01,1019.83,484.03,5274
16.78,37.2,68.94,1011.97,471.24,5275
25.56,75.6,69.31,1017.37,442.2,5276
14.02,40.75,70.65,1016.05,470.48,5277
29.45,70.02,65.93,1010.28,437.82,5278
28.97,78.92,88.5,1011.71,430.98,5279
6.11,38.68,79.23,1017.53,482.97,5280
28.53,49.3,59.69,1003.83,438.17,5281
31.71,69.04,49.32,1008.79,441.15,5282
32.45,44.37,44.37,1005.05,429.81,5283
30.53,73.21,74.17,1000.37,430.2,5284
15.02,41.48,58.69,1015.19,456.04,5285
24.91,58.69,82.81,1008.22,435.96,5286
22.21,69.71,96.85,1009.69,440.14,5287
24.51,65.12,62.39,1016.18,447.46,5288
18.9,60.07,71.38,1016.02,451.5,5289
28.51,76.09,78.2,1007.88,438.28,5290
27.88,75.23,58.91,1011.33,439.33,5291
24.33,49.16,61.04,1003.46,441.2,5292
20.36,57.5,82.96,1014.36,452.28,5293
11.15,40.64,97.95,1020.65,477.79,5294
21.16,50.66,72.77,1014.13,455.86,5295
30.47,70.83,46.94,1010.91,444.39,5296
31.68,74.16,55.94,1011.3,434.61,5297
19.8,49.15,61.88,1020.88,461.78,5298
32.33,67.83,57.48,1008.11,427.84,5299
18.67,58.46,87.7,1016.73,447.16,5300
29.42,69.14,75.04,1007.32,437.75,5301
27.84,71.32,79.25,1007.72,431.37,5302
22.59,65.06,62.44,1014.36,444.6,5303
10.38,41.01,94.26,1020.8,465.9,5304
8.32,39.64,78.21,1010.93,479.69,5305
30.34,71.25,67.29,1000.94,431.18,5306
12.38,45.51,81.37,1016.15,470.46,5307
11.23,43.7,91.75,1016.0,476.04,5308
24.19,46.93,49.39,1013.4,446.3,5309
30.17,75.08,55.89,1005.17,438.89,5310
28.5,71.32,69.35,1002.54,435.7,5311
14.78,38.58,82.4,1017.02,460.54,5312
11.48,41.2,90.04,1012.88,478.34,5313
9.59,34.69,75.32,1027.65,478.88,5314
20.42,60.77,87.07,1017.65,447.85,5315
20.76,58.79,78.75,1017.22,447.07,5316
13.53,40.71,61.59,1023.83,474.7,5317
34.4,77.95,57.86,1009.83,430.87,5318
33.6,74.33,35.66,1012.31,428.62,5319
6.03,41.17,84.2,1019.81,488.57,5320
28.62,69.71,62.12,1009.67,437.52,5321
19.72,44.78,39.18,1009.27,464.54,5322
11.54,40.77,83.5,1022.13,465.61,5323
19.39,60.1,83.31,1010.28,452.57,5324
9.59,37.14,72.85,1013.8,474.74,5325
12.31,40.64,94.6,1020.71,475.65,5326
23.61,63.94,87.06,1012.9,441.57,5327
7.61,39.42,74.77,1024.93,475.55,5328
18.51,58.46,88.1,1017.21,448.39,5329
7.53,43.65,64.85,1018.58,479.15,5330
10.5,52.72,85.04,1026.32,468.01,5331
24.99,58.79,67.16,1016.37,439.2,5332
6.15,40.07,66.64,1020.2,494.3,5333
30.54,67.45,32.97,1014.37,431.35,5334
13.44,39.39,84.29,1012.93,469.67,5335
31.27,73.77,71.48,1003.27,430.32,5336
16.13,39.99,80.49,1007.04,465.25,5337
30.97,67.69,50.88,1005.61,425.35,5338
15.37,43.34,80.37,1014.84,460.02,5339
21.25,66.86,60.65,1012.99,455.72,5340
14.89,39.82,82.49,1013.23,470.19,5341
6.65,40.77,88.84,1021.79,482.9,5342
30.26,72.58,65.51,1007.0,425.71,5343
33.71,69.98,42.62,1013.09,431.99,5344
8.6,40.77,89.45,1011.8,480.82,5345
29.0,75.33,71.43,1001.6,432.65,5346
10.02,41.44,77.65,1017.37,479.63,5347
28.75,64.69,60.37,1007.1,437.94,5348
37.11,68.94,31.15,1006.23,429.25,5349
30.06,67.25,53.59,1017.63,435.02,5350
30.68,69.68,56.56,1012.86,438.68,5351
30.08,73.42,63.86,1011.17,434.95,5352
6.98,40.35,94.72,1011.92,484.19,5353
29.17,73.17,60.97,1009.87,432.07,5354
21.93,60.84,82.61,1017.8,443.89,5355
15.11,43.67,91.75,1012.06,467.82,5356
25.68,70.17,85.89,1001.38,433.92,5357
30.44,56.24,56.24,1005.19,429.34,5358
20.36,65.27,70.8,1011.73,445.67,5359
26.47,47.43,54.94,1009.09,439.4,5360
13.9,39.54,81.33,1007.01,471.16,5361
21.81,60.27,91.38,1015.93,441.85,5362
9.08,42.49,85.35,1010.67,481.46,5363
32.31,77.95,62.17,1010.15,430.15,5364
27.96,73.42,71.93,1011.11,435.93,5365
9.23,42.44,94.2,1014.34,481.29,5366
25.66,61.08,71.21,1013.0,446.05,5367
19.2,61.27,65.53,1020.02,455.2,5368
24.81,59.87,61.18,1018.56,444.89,5369
24.1,60.29,61.81,1008.2,449.79,5370
28.33,68.14,71.21,1004.63,431.27,5371
19.53,50.32,94.46,1009.71,449.59,5372
29.37,74.78,55.65,1009.47,434.2,5373
24.44,69.84,80.37,1005.34,430.3,5374
31.35,67.32,38.56,1013.74,439.81,5375
28.98,62.66,52.62,1009.1,438.45,5376
21.05,63.09,91.23,1016.49,447.45,5377
25.03,60.27,72.04,1017.9,438.24,5378
14.78,54.3,68.53,1016.96,463.75,5379
25.24,67.45,50.91,1013.56,438.99,5380
16.7,50.88,97.25,1015.11,456.18,5381
16.44,53.16,75.29,1014.82,458.49,5382
25.18,71.98,89.86,1006.71,432.88,5383
23.51,48.98,41.56,1014.63,454.06,5384
20.56,64.45,53.09,1012.24,458.97,5385
26.63,43.77,49.3,1011.33,440.95,5386
27.4,69.13,82.47,1001.4,426.18,5387
26.91,65.34,50.7,1014.19,443.6,5388
23.75,67.9,70.17,1006.25,445.22,5389
27.79,69.23,45.71,1012.86,435.06,5390
27.41,63.07,55.3,1011.5,445.02,5391
7.98,43.52,97.68,1022.45,481.93,5392
11.98,44.58,78.8,1016.45,477.56,5393
27.1,73.21,89.68,1002.97,430.87,5394
12.93,45.51,87.27,1015.27,469.83,5395
18.91,45.01,59.81,1012.9,456.12,5396
26.9,66.48,54.71,1004.47,432.95,5397
14.36,40.0,68.79,1016.16,460.42,5398
8.81,43.56,81.5,1014.99,482.52,5399
18.36,53.16,83.18,1013.31,458.47,5400
11.48,37.92,70.55,1008.47,472.9,5401
25.92,73.77,94.28,1001.27,432.0,5402
11.01,43.69,81.48,1016.7,477.3,5403
26.31,66.48,63.9,1005.93,432.89,5404
9.99,42.07,85.68,1018.78,471.6,5405
12.84,40.8,69.86,1026.95,475.59,5406
21.07,67.07,86.16,1004.64,446.05,5407
17.7,38.52,69.8,1020.15,455.5,5408
14.36,41.26,73.43,1021.16,462.25,5409
24.0,58.05,74.32,1011.28,447.16,5410
12.17,41.58,88.98,1013.89,463.03,5411
19.58,50.12,100.1,1009.82,449.44,5412
25.73,66.54,55.97,1010.07,437.07,5413
23.85,74.22,82.72,1009.99,441.66,5414
26.45,73.5,74.33,1010.31,433.44,5415
20.95,44.89,67.97,1010.48,450.39,5416
21.29,59.04,84.23,1012.49,445.37,5417
14.32,71.14,79.15,1019.87,460.02,5418
19.65,63.91,99.08,1009.26,444.9,5419
28.09,77.95,70.98,1017.07,436.94,5420
33.87,71.32,39.48,1007.91,435.89,5421
13.72,41.62,75.79,1011.14,455.52,5422
9.47,41.4,87.9,1026.49,479.68,5423
32.19,69.13,48.22,1000.45,425.21,5424
18.73,46.48,79.23,1007.19,450.74,5425
6.09,43.65,71.15,1020.95,485.96,5426
24.43,67.25,74.27,1017.99,436.5,5427
25.24,66.54,81.22,1002.07,433.86,5428
26.26,71.73,80.06,1009.59,430.79,5429
26.15,64.27,59.77,1013.03,439.11,5430
7.77,41.82,72.8,1032.72,479.4,5431
27.92,63.07,45.26,1010.75,442.87,5432
31.62,64.05,58.93,1010.94,439.09,5433
12.47,45.01,95.25,1017.8,467.18,5434
31.41,74.16,68.5,1008.65,430.37,5435
32.63,74.99,40.07,1002.42,432.79,5436
21.97,58.12,85.93,1014.21,448.91,5437
22.68,58.82,82.8,1010.11,443.86,5438
10.82,44.63,90.26,1020.64,473.23,5439
32.37,68.67,47.98,1005.45,430.35,5440
10.89,40.81,81.18,1025.82,478.23,5441
25.45,70.04,82.48,1011.2,430.2,5442
10.91,42.34,94.99,1021.83,470.91,5443
6.75,39.4,90.84,1011.28,483.77,5444
21.36,45.61,83.64,1013.43,456.85,5445
23.45,45.61,73.42,1012.84,454.92,5446
4.04,35.47,87.35,1017.51,486.86,5447
15.4,38.73,79.71,1000.67,469.18,5448
25.54,49.16,47.4,1003.64,443.55,5449
22.61,59.87,66.12,1019.12,441.2,5450
8.62,39.66,89.59,1015.18,482.99,5451
13.84,41.26,74.74,1020.92,462.46,5452
21.31,69.05,73.42,1002.46,440.97,5453
28.54,58.33,49.4,1013.9,439.28,5454
20.35,67.45,69.22,1015.14,447.64,5455
24.54,65.46,40.77,1014.27,446.26,5456
5.84,40.62,82.73,1018.58,482.1,5457
26.47,69.51,65.02,1009.51,433.89,5458
10.79,43.56,73.01,1015.15,479.64,5459
18.3,44.06,63.24,1017.95,456.32,5460
28.79,68.51,62.84,1013.02,432.51,5461
23.07,49.02,84.1,1009.07,444.22,5462
31.25,74.34,69.85,999.06,432.22,5463
18.16,39.99,70.54,1007.73,463.69,5464
25.06,74.33,69.02,1014.05,437.27,5465
26.71,59.39,66.45,1014.24,439.33,5466
26.45,75.6,74.5,1017.42,436.89,5467
18.67,47.83,82.97,1005.12,454.47,5468
10.29,40.0,90.6,1021.46,479.58,5469
5.52,39.33,95.25,1009.74,492.39,5470
23.41,54.42,70.12,1012.86,454.68,5471
29.91,74.9,69.34,1003.36,434.93,5472
19.92,46.97,69.17,1014.32,459.39,5473
26.85,63.56,52.84,1013.25,444.39,5474
23.59,58.62,66.68,1017.81,448.09,5475
22.72,63.73,82.14,1012.63,448.56,5476
20.3,62.52,75.17,1017.96,451.86,5477
17.0,45.09,88.32,1013.52,458.94,5478
8.89,41.54,82.87,1019.27,483.82,5479
12.61,41.79,91.9,1015.82,461.37,5480
28.9,71.94,64.77,1007.29,427.41,5481
5.49,38.5,79.33,1012.18,490.84,5482
12.91,42.07,86.5,1018.4,466.05,5483
9.45,41.4,86.66,1027.34,475.49,5484
27.47,69.98,58.72,1008.53,431.11,5485
5.79,39.61,85.41,1021.64,489.6,5486
21.92,49.02,88.56,1009.29,443.31,5487
27.07,65.59,63.93,1012.14,442.71,5488
20.6,66.86,62.48,1013.08,451.44,5489
30.73,69.89,58.9,1015.0,426.79,5490
26.31,48.6,60.04,1002.64,440.06,5491
19.98,49.15,63.89,1021.56,457.54,5492
21.31,58.66,69.36,1012.67,451.96,5493
11.48,44.58,80.15,1016.43,478.53,5494
23.33,73.18,91.29,1012.51,436.33,5495
14.05,40.71,68.58,1016.36,465.74,5496
10.06,34.69,71.73,1027.9,477.68,5497
6.86,41.17,79.14,1020.12,490.23,5498
28.87,57.19,64.29,1008.09,435.57,5499
24.83,62.4,70.18,1010.13,442.2,5500
10.42,39.96,95.69,1025.21,470.81,5501
27.51,63.73,66.14,1009.97,440.81,5502
23.97,68.67,76.83,1006.63,441.53,5503
27.22,68.3,64.88,1016.84,436.81,5504
11.54,45.0,80.79,1022.77,482.34,5505
21.44,48.98,54.22,1014.4,454.5,5506
25.1,61.47,75.75,1007.84,447.27,5507
22.84,61.87,51.67,1010.63,442.72,5508
26.03,69.68,60.75,1011.61,449.54,5509
18.9,58.46,87.65,1016.74,449.32,5510
11.75,42.32,77.25,1015.28,470.44,5511
27.37,76.09,89.12,1007.52,433.34,5512
17.73,43.72,76.68,1009.33,453.94,5513
20.01,56.65,74.46,1020.77,457.01,5514
7.89,39.37,84.66,1016.28,483.82,5515
11.53,41.14,88.54,1025.63,469.04,5516
13.46,41.4,71.73,1019.46,467.4,5517
13.74,39.35,77.48,1014.82,471.11,5518
13.77,43.13,62.13,1016.63,468.45,5519
20.25,59.8,82.69,1015.3,453.81,5520
10.75,40.81,79.27,1015.93,474.71,5521
11.77,39.39,85.8,1012.9,478.51,5522
9.29,39.96,97.55,1026.2,473.51,5523
15.15,41.35,86.16,1006.3,468.64,5524
16.96,44.9,77.53,1020.5,458.1,5525
27.01,65.06,53.02,1013.16,439.81,5526
12.74,44.03,97.64,1007.62,463.96,5527
5.21,43.65,78.62,1017.64,486.08,5528
8.18,40.02,73.66,1031.45,478.81,5529
20.13,60.07,63.57,1014.79,453.49,5530
31.54,67.32,36.99,1013.79,433.02,5531
19.79,64.45,73.54,1016.14,451.37,5532
14.96,43.02,42.93,1012.77,467.16,5533
9.0,40.78,99.22,1025.39,468.5,5534
16.47,38.01,72.29,1022.3,461.54,5535
16.0,45.09,60.02,1014.31,458.46,5536
25.42,73.17,85.86,1012.29,437.06,5537
9.27,39.64,79.56,1010.79,480.29,5538
6.85,37.49,84.53,1011.01,483.12,5539
30.49,64.44,51.73,1013.43,438.09,5540
4.81,42.85,86.94,1013.96,479.8,5541
29.93,69.48,54.59,1009.21,430.75,5542
21.93,60.84,76.8,1018.96,440.76,5543
13.35,41.44,66.04,1015.9,473.17,5544
32.44,77.95,50.69,1014.83,434.97,5545
11.8,43.22,78.01,1008.57,469.55,5546
24.4,60.32,70.96,1016.5,447.73,5547
21.92,58.79,89.7,1010.09,446.71,5548
8.27,37.7,73.64,1015.09,479.16,5549
7.0,36.24,89.64,1013.15,483.06,5550
20.74,59.8,76.39,1015.46,452.99,5551
12.58,43.67,91.72,1014.36,473.02,5552
24.22,62.08,60.79,1022.53,449.11,5553
18.43,44.63,39.99,1019.76,458.75,5554
12.52,71.14,76.11,1019.49,463.22,5555
19.18,50.12,100.09,1005.99,444.56,5556
13.51,44.9,77.24,1019.29,464.86,5557
26.38,70.47,76.91,1007.36,434.02,5558
11.65,41.54,67.96,1020.09,476.4,5559
10.31,37.5,99.31,1008.55,474.16,5560
15.37,50.59,98.2,1019.02,463.35,5561
29.89,65.74,51.36,1012.95,438.24,5562
31.53,70.36,57.11,1006.29,438.71,5563
6.25,39.48,52.71,1004.82,484.26,5564
29.09,70.02,48.06,1010.13,443.27,5565
12.0,41.5,86.75,1013.21,473.68,5566
18.61,47.83,78.89,1006.43,454.21,5567
16.34,36.99,90.06,1006.99,466.24,5568
28.12,58.33,39.67,1013.61,448.72,5569
12.64,41.26,83.66,1020.79,465.78,5570
26.1,62.91,60.91,1012.44,446.05,5571
8.07,43.41,76.26,1016.02,467.56,5572
27.5,68.24,73.44,1010.38,430.9,5573
28.44,77.54,77.3,1011.73,433.21,5574
28.31,71.85,77.56,1009.0,429.57,5575
22.72,64.15,60.34,1021.14,453.13,5576
22.79,44.57,69.36,1007.31,448.91,5577
17.08,40.12,81.5,1012.17,457.81,5578
15.6,41.04,64.43,1025.48,457.49,5579
22.07,48.41,81.29,1008.71,444.01,5580
24.16,66.05,73.27,1016.45,443.75,5581
14.93,39.16,72.35,1007.25,463.2,5582
11.99,38.28,91.31,1013.65,469.23,5583
16.85,52.9,81.28,1019.47,460.84,5584
24.82,66.54,60.36,1010.0,440.88,5585
21.67,69.71,96.83,1010.46,440.16,5586
18.06,43.14,62.21,1013.95,461.27,5587
30.05,66.44,76.82,1008.46,427.55,5588
18.36,62.1,79.09,1019.9,453.5,5589
32.02,67.83,53.31,1007.77,426.55,5590
24.61,62.39,79.08,1006.39,437.01,5591
8.41,39.16,93.42,1015.47,484.34,5592
8.94,36.71,80.45,1025.5,477.62,5593
22.57,63.94,81.61,1013.49,443.58,5594
9.92,40.64,95.41,1020.39,469.65,5595
26.51,50.05,65.34,1006.75,440.22,5596
24.93,47.01,64.8,1015.12,455.39,5597
24.43,58.95,57.73,1017.18,441.4,5598
12.28,39.96,77.07,1011.76,468.0,5599
9.75,35.76,62.31,1019.88,474.31,5600
10.94,40.81,80.79,1026.03,476.32,5601
25.37,68.31,70.99,1011.12,441.76,5602
23.82,60.32,75.29,1016.61,445.0,5603
9.26,40.11,74.82,1024.38,460.72,5604
24.57,66.54,83.15,1004.44,432.41,5605
29.55,72.29,84.45,1007.94,430.98,5606
27.37,63.31,60.11,1012.89,439.15,5607
11.83,38.25,85.33,1013.36,473.31,5608
22.32,70.47,83.16,1010.97,441.87,5609
5.8,45.87,92.06,1009.14,481.6,5610
25.41,69.14,87.4,1006.4,436.59,5611
24.89,66.49,65.65,1010.15,436.39,5612
18.12,50.16,100.09,1009.82,453.29,5613
28.14,61.47,64.66,1009.69,435.35,5614
12.0,41.17,58.71,1019.48,474.4,5615
15.62,35.4,53.95,1016.19,467.95,5616
11.29,35.76,58.91,1019.32,473.74,5617
17.99,50.16,100.09,1009.98,451.38,5618
4.87,42.85,92.3,1013.6,482.22,5619
19.25,43.43,73.26,1012.01,451.08,5620
11.74,40.6,90.57,1013.91,473.84,5621
13.43,43.69,73.01,1016.21,475.36,5622
25.33,71.32,85.31,1007.05,434.68,5623
19.26,44.34,51.32,1019.45,467.72,5624
17.89,40.12,76.52,1011.99,451.79,5625
30.57,58.9,54.37,1004.54,438.49,5626
7.45,43.13,86.32,1019.31,485.6,5627
24.03,66.54,69.15,1012.19,438.08,5628
8.03,40.07,47.46,1016.06,488.02,5629
28.06,70.04,66.07,1009.89,431.7,5630
10.06,39.61,70.22,1018.22,471.86,5631
9.68,40.77,85.23,1022.04,473.73,5632
26.38,69.88,86.25,1008.42,432.25,5633
10.84,39.18,87.1,1023.64,474.49,5634
7.05,40.69,89.67,1020.53,476.75,5635
13.34,41.79,86.66,1011.48,461.12,5636
24.39,63.77,77.53,1013.3,443.65,5637
24.26,69.71,81.58,1008.98,438.6,5638
8.23,41.01,98.03,1022.89,474.52,5639
13.15,40.78,79.59,1024.13,462.3,5640
31.35,71.97,72.26,1008.29,430.16,5641
22.88,65.48,66.26,1017.33,447.14,5642
25.44,56.57,66.72,1013.8,444.61,5643
27.79,71.85,87.35,1008.95,427.67,5644
21.99,57.5,80.72,1015.87,446.96,5645
13.35,40.27,49.75,1005.83,474.68,5646
28.63,66.56,64.73,1005.88,427.35,5647
12.78,44.6,77.56,1013.64,468.67,5648
8.37,40.92,86.03,1021.82,476.02,5649
11.93,38.78,96.08,1013.15,474.57,5650
21.03,63.86,71.72,1014.84,450.64,5651
27.2,65.12,44.95,1016.2,442.54,5652
26.93,75.23,62.12,1010.19,434.1,5653
12.76,42.32,78.18,1015.35,466.15,5654
8.55,35.77,73.32,1016.15,481.44,5655
14.66,40.89,91.56,1009.72,465.73,5656
10.36,37.83,98.56,1005.87,472.62,5657
21.54,66.54,92.87,1004.99,440.8,5658
14.02,41.78,48.62,1011.26,465.87,5659
12.35,40.8,72.69,1027.35,476.88,5660
25.89,58.86,52.95,1014.16,445.17,5661
22.05,61.27,58.83,1019.6,447.95,5662
32.06,71.85,56.44,1007.9,426.07,5663
24.55,57.5,62.45,1015.36,447.3,5664
27.23,71.77,77.94,1006.59,427.39,5665
24.29,57.5,67.28,1014.85,449.98,5666
30.4,77.3,59.42,1002.44,438.43,5667
26.5,66.75,61.62,1018.48,431.23,5668
10.42,41.26,96.76,1008.48,472.54,5669
15.79,44.89,84.61,1010.19,458.09,5670
15.79,49.15,76.22,1020.62,465.62,5671
30.3,73.67,58.74,1005.57,431.57,5672
25.58,64.45,61.47,1011.07,447.16,5673
12.36,48.04,93.59,1012.8,468.37,5674
10.56,40.22,89.71,1005.08,478.02,5675
30.01,69.13,62.42,1010.11,425.75,5676
14.91,40.73,86.91,1017.44,458.99,5677
15.9,41.35,78.2,1006.28,464.03,5678
8.91,43.52,98.0,1022.78,478.38,5679
26.88,61.5,61.26,1009.17,440.13,5680
14.78,42.86,84.75,1015.32,471.17,5681
30.95,71.58,50.02,1009.95,430.47,5682
17.9,58.33,85.81,1013.6,452.28,5683
13.96,39.54,85.72,1011.05,468.82,5684
29.85,71.58,58.66,1010.04,432.26,5685
14.07,40.78,72.66,1024.67,456.71,5686
25.26,52.3,64.64,1006.65,442.76,5687
10.07,40.92,84.18,1021.84,471.71,5688
15.66,43.99,88.62,1021.18,467.57,5689
6.25,40.02,80.22,1032.14,481.38,5690
27.71,69.51,58.38,1009.65,435.04,5691
12.75,42.34,94.67,1018.17,465.44,5692
21.44,51.19,84.94,1009.1,446.17,5693
32.98,73.88,47.55,1006.31,440.28,5694
27.54,74.22,75.91,1007.44,430.72,5695
11.68,40.55,96.16,1006.48,474.8,5696
8.02,39.04,68.07,1018.49,479.53,5697
19.15,44.34,48.09,1019.54,468.8,5698
18.53,63.91,97.8,1010.26,440.64,5699
30.82,76.2,59.3,1007.47,432.22,5700
22.9,67.25,74.53,1017.74,438.62,5701
22.18,62.39,85.74,1007.84,452.31,5702
3.69,38.44,82.87,1016.74,490.78,5703
19.89,44.9,67.3,1008.12,453.09,5704
23.36,65.18,78.09,1012.35,436.39,5705
13.58,44.47,70.41,1029.91,467.15,5706
25.88,61.47,68.71,1007.93,445.65,5707
6.57,39.37,77.37,1020.2,487.94,5708
10.51,37.5,96.29,1010.7,474.24,5709
26.14,72.99,81.72,1007.49,433.25,5710
13.31,41.26,79.55,1020.83,462.87,5711
14.01,42.99,69.69,1007.12,469.23,5712
8.64,34.69,80.88,1026.79,482.15,5713
24.88,73.17,84.96,1012.26,434.85,5714
23.28,69.51,53.0,1013.31,444.17,5715
25.6,58.46,66.6,1016.34,441.88,5716
27.0,73.17,64.43,1009.82,434.94,5717
25.69,62.26,74.08,1011.38,436.36,5718
20.77,60.1,81.09,1011.11,450.32,5719
12.45,40.81,66.26,1025.63,474.73,5720
27.32,66.54,72.58,1004.95,431.33,5721
25.51,67.69,80.03,1004.53,433.02,5722
17.45,49.64,66.67,1026.4,454.67,5723
24.4,60.37,82.43,1006.77,440.64,5724
18.98,38.52,63.16,1018.85,454.6,5725
9.48,44.68,92.9,1023.29,478.66,5726
12.04,41.58,88.91,1018.02,464.45,5727
26.11,47.43,56.09,1009.01,445.36,5728
25.28,71.94,86.69,1006.73,432.26,5729
27.46,61.86,66.09,1012.39,439.72,5730
12.42,40.24,90.01,1016.59,469.59,5731
32.49,74.99,34.58,1002.19,435.43,5732
26.16,52.36,58.52,1013.62,453.08,5733
23.39,61.87,48.91,1010.35,444.03,5734
21.12,49.15,52.9,1021.29,456.92,5735
19.94,65.46,68.94,1017.7,448.67,5736
26.15,63.21,76.44,1012.31,441.23,5737
13.93,38.91,73.51,1013.04,470.39,5738
12.87,45.51,86.67,1015.3,475.77,5739
28.29,68.08,53.92,1010.77,430.93,5740
7.78,39.18,85.15,1024.62,484.65,5741
21.11,58.12,77.78,1015.38,453.28,5742
23.97,64.05,90.18,1012.23,447.44,5743
25.71,66.05,66.23,1018.58,444.35,5744
24.7,50.23,62.03,1016.23,454.42,5745
10.32,38.91,81.49,1012.11,479.17,5746
11.46,39.82,86.2,1012.09,477.99,5747
10.53,41.26,98.74,1007.48,475.96,5748
21.91,58.62,72.87,1015.95,450.23,5749
25.35,65.18,70.36,1012.67,438.17,5750
22.77,59.92,94.09,1009.67,437.9,5751
22.28,59.92,95.38,1009.36,437.85,5752
18.94,47.83,78.59,1005.18,455.19,5753
6.92,41.26,96.2,1011.16,483.61,5754
23.07,65.46,46.77,1014.07,446.19,5755
13.89,43.7,64.99,1015.12,470.88,5756
14.13,53.82,64.85,1016.72,467.08,5757
7.4,40.72,87.67,1022.56,484.29,5758
6.17,36.25,90.59,1028.68,483.77,5759
10.8,41.62,93.84,1012.84,462.84,5760
32.77,72.86,52.87,1003.6,433.84,5761
29.56,70.4,82.95,1006.49,432.85,5762
31.05,62.7,55.27,1009.35,441.67,5763
8.85,41.06,86.05,1020.99,486.4,5764
31.15,69.59,64.96,1007.82,431.37,5765
28.18,66.56,65.67,1005.69,426.79,5766
10.24,41.17,82.04,1019.73,479.78,5767
28.38,72.39,73.85,998.93,432.02,5768
15.46,44.88,93.32,1017.52,461.2,5769
19.97,59.14,70.58,1016.05,450.06,5770
28.36,68.08,42.82,1013.34,434.54,5771
15.09,44.34,60.49,1019.46,468.8,5772
10.72,40.81,80.26,1016.51,474.64,5773
16.37,52.9,73.11,1015.14,461.15,5774
24.66,57.43,71.82,1013.17,445.41,5775
26.44,54.2,48.02,1012.65,444.78,5776
6.3,41.14,86.11,1027.45,481.49,5777
23.56,49.16,69.07,1002.54,443.02,5778
8.73,39.42,69.87,1025.63,474.44,5779
14.49,42.86,88.2,1013.94,468.4,5780
20.26,50.32,93.12,1009.81,448.4,5781
13.56,40.8,63.6,1024.8,475.89,5782
29.01,70.04,57.35,1010.02,430.26,5783
19.78,54.42,89.34,1011.74,456.84,5784
19.24,56.89,72.97,1014.29,452.64,5785
8.36,40.71,82.76,1026.34,487.79,5786
27.08,66.05,59.1,1017.91,441.16,5787
9.3,43.14,88.12,1010.99,477.02,5788
6.29,43.65,70.14,1020.68,485.8,5789
21.33,60.1,78.36,1010.97,451.95,5790
14.55,40.73,89.12,1018.36,458.82,5791
24.54,44.89,59.13,1010.05,445.11,5792
24.28,71.98,90.45,1006.34,432.47,5793
23.45,69.04,80.77,1010.5,442.48,5794
5.62,40.62,85.34,1015.81,483.13,5795
20.82,57.76,72.46,1019.15,454.62,5796
6.06,43.65,83.94,1014.36,480.74,5797
21.24,44.3,83.39,1014.34,444.0,5798
18.32,66.86,70.0,1012.02,454.46,5799
9.44,40.0,81.16,1015.62,471.32,5800
17.36,43.96,79.59,1013.02,466.36,5801
26.95,70.79,75.35,1004.09,430.07,5802
21.0,66.86,59.7,1013.06,451.89,5803
29.36,78.05,64.17,1011.12,434.29,5804
14.84,41.23,88.0,995.02,464.85,5805
27.21,67.45,43.26,1013.83,436.47,5806
25.44,75.23,66.44,1010.71,436.67,5807
30.84,66.75,40.69,1017.54,432.03,5808
20.55,65.46,58.09,1013.87,448.83,5809
12.27,49.83,92.02,1007.75,467.1,5810
24.49,65.59,85.12,1011.52,441.8,5811
26.65,74.16,94.54,1008.27,431.47,5812
21.46,58.18,95.33,1007.45,444.12,5813
27.24,71.25,86.28,1000.5,430.94,5814
19.86,41.67,53.9,1012.31,462.86,5815
34.48,74.34,42.61,1000.91,433.94,5816
25.16,60.23,68.31,1011.21,444.98,5817
18.93,59.39,68.78,1013.92,450.14,5818
10.55,41.26,99.1,1007.77,473.6,5819
21.86,63.09,87.94,1016.64,442.79,5820
25.57,62.96,58.34,1019.92,444.81,5821
13.73,50.59,85.54,1020.44,459.6,5822
14.26,44.47,66.81,1028.11,465.22,5823
31.28,69.51,36.85,1010.09,429.29,5824
27.08,66.05,54.68,1017.33,439.47,5825
11.87,44.6,84.68,1018.81,468.47,5826
